x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,y
0.4,0,109.96,0.42,9.82,0.1,1.94,0.07,131.68,0.55,1.94,0.06,132.11,0.51,42.72,0.14,33.34,2.2,4255.83,2494.15,29.03,1.89,32.27,2.45,204.99,0.16,32.52,0.19,539.98,0.38,12.64,0.09,3.94,0,18.69,0.04,132.5,0.61,132.51,0.55,65.5,0.1,611.12,62.42,4500.3,3.54,67.18,0.15,12.01,0.1,86.54,0.35,12.04,0.05,-19.6,2.84,37.25,0.03,0,0,0,0,0,0,0,0,35.7,40.3,76,1.7
0.4,0,110,0.07,9.83,0.1,1.96,0.07,131.91,0.56,1.97,0.06,132.33,0.53,42.7,0.09,33.45,0.56,4361.55,2516.22,29.19,0.97,32.47,1.26,204.95,0.16,32.46,0.2,539.99,0.38,12.73,0.09,3.94,0,18.79,0.04,132.75,0.56,132.76,0.57,65.41,0.11,619.1,44.72,4499.95,0.31,67.36,0.17,12.03,0.08,85.41,0.58,12.04,0.05,-19.71,2.26,37.23,0.02,0,0,0,0,0,0,0,0,28.3,44.8,73.1,1.9
0.4,0,109.99,0.17,9.83,0.08,1.91,0.06,131.33,0.44,1.91,0.06,131.78,0.42,42.75,0.11,33.35,1.65,4288.63,2472.41,28.96,1.36,32.19,1.79,204.89,0.15,32.44,0.19,540,0.37,12.59,0.09,3.95,0,18.69,0.04,132.15,0.46,132.17,0.44,65.37,0.15,612.48,58.35,4499.88,1.23,67.02,0.11,12.01,0.09,85.9,0.37,12.04,0.04,-19.7,2.52,37.26,0.02,0,0,0,0,0,0,0,0,26,48.1,74.1,1.6
0.4,0,110,0.04,9.82,0.08,1.89,0.06,131.1,0.44,1.89,0.05,131.51,0.4,42.75,0.12,33.49,0.54,4292.08,2515.18,29,0.45,32.29,0.61,204.87,0.15,32.46,0.18,540,0.35,12.67,0.08,3.95,0,18.68,0.04,131.94,0.43,131.94,0.44,65.4,0.13,614.21,32.23,4500.5,5.37,67.06,0.11,12,0.14,85.85,0.53,12.03,0.03,-19.76,2.08,37.18,0.02,0,0,0,0,0,0,0,0,33.3,43.3,76.6,1.2
0.4,0,110,0.06,9.87,0.09,1.82,0.05,130.24,0.2,1.82,0.04,130.68,0.2,42.78,0.11,33.36,0.56,4277.9,2515.51,28.68,0.41,31.94,0.66,204.62,0.15,32.5,0.21,539.98,0.37,12.69,0.06,3.95,0,18.6,0.05,131.07,0.2,131.08,0.22,65.3,0.11,610.3,32.41,4496.59,36.81,66.87,0.09,11.96,0.09,86.19,0.37,12.01,0.03,-19.7,2.08,37.19,0.02,0,0,0,0,0,0,0,0,23.3,47.7,71,2.2
0.4,0,109.97,0.3,9.87,0.07,1.9,0.05,131.23,0.13,1.91,0.04,131.57,0.16,42.68,0.13,33.76,2.22,4255.66,2493.53,28.45,1.76,32.59,2.24,205.86,0.16,31.87,0.23,540.01,0.38,12.84,0.07,3.92,0,18.73,0.03,132.05,0.27,132.06,0.17,63.85,0.11,614.36,59.8,4500.34,3.48,67.2,0.14,12.08,0.07,86.53,0.36,12.01,0.03,-19.57,2.61,37.37,0.02,0,0,0,0,0,0,0,0,29.7,44.8,74.5,1.6
0.4,0,109.94,0.63,9.87,0.07,1.97,0.06,132.01,0.31,1.98,0.05,132.34,0.27,42.78,0.15,33.67,2.75,4339.89,2515.57,28.71,2.33,32.87,2.77,205.79,0.16,31.93,0.26,540.01,0.37,12.8,0.08,3.92,0,18.81,0.06,132.85,0.46,132.88,0.36,64.1,0.12,617.65,61.29,4500,0.41,67.34,0.15,12.06,0.07,85.52,0.6,12.03,0.04,-19.54,3.5,37.31,0.03,0,0,0,0,0,0,0,0,27.7,46.3,74,1.7
0.4,0,109.89,1.12,9.89,0.08,1.84,0.06,130.41,0.51,1.84,0.05,0,0,42.79,0.15,33.61,2.77,4252.15,2472.49,28.17,2.8,32.31,3.21,205.83,0.15,31.96,0.21,540,0.36,12.75,0.1,3.92,0,18.7,0.03,131.27,0.68,131.3,0.54,63.75,0.12,610.57,63.99,4499.27,7.55,67.07,0.13,12.05,0.14,86.19,0.35,12.04,0.05,-19.42,4.72,37.3,0.02,0,0,0,0,0,0,0,0,23.5,47.8,71.3,2
0.4,0,109.9,1,9.9,0.08,1.81,0.06,130.06,0.43,1.81,0.05,130.47,0.34,42.9,0.14,33.65,2.76,4307.72,2472.71,28.14,2.3,32.29,2.81,205.72,0.15,31.86,0.3,540,0.35,12.81,0.11,3.92,0,18.69,0.04,130.93,0.59,130.95,0.46,63.63,0.13,610.85,62.39,4499.96,0.36,66.98,0.16,12.07,0.07,85.92,0.54,12.03,0.04,-19.45,4.11,37.25,0.03,0,0,0,0,0,0,0,0,27.8,46,73.8,1.8
0.4,0,110,0.04,9.85,0.07,1.87,0.06,130.85,0.21,1.87,0.05,131.02,0.21,42.62,0.1,33.95,0.56,4255.66,2472.51,28.66,0.42,32.97,0.72,205.47,0.16,32.01,0.35,540,0.33,12.82,0.08,3.93,0,18.73,0.04,131.69,0.22,131.7,0.24,64.04,0.18,616.92,35.66,4500.12,1.3,66.64,0.36,12.07,0.13,86.66,0.49,12.02,0.03,-19.52,3,37.18,0.03,0,0,0,0,0,0,0,0,30.1,45.3,75.4,1.5
0.4,0,109.91,0.97,9.81,0.07,1.9,0.06,131.14,0.37,1.9,0.05,131.57,0.29,42.71,0.16,33.82,2.77,4279.62,2494.04,28.6,2.33,32.78,2.86,205.6,0.15,32.24,0.21,540,0.33,12.71,0.08,3.93,0,18.75,0.03,131.95,0.57,131.97,0.41,64.12,0.12,613.22,64.13,4500.12,1.49,67.08,0.18,12.04,0.06,86.62,0.36,12.02,0.04,-19.31,4.41,37.22,0.02,0,0,0,0,0,0,0,0,25.8,48.1,73.9,1.6
0.4,0,110,0.05,9.83,0.08,1.76,0.06,129.57,0.3,1.76,0.05,129.87,0.3,42.81,0.08,33.91,1.11,4352.97,2537.37,28.47,0.86,32.61,1.24,205.53,0.16,32.17,0.22,540,0.36,12.78,0.08,3.93,0,18.67,0.06,130.38,0.31,130.39,0.34,64.52,0.15,613.06,44.97,4500.12,1.03,67.1,0.14,12.01,0.04,85.85,0.62,12.02,0.03,-19.7,2.74,37.13,0.02,0,0,0,0,0,0,0,0,28,44.7,72.7,2
0.4,0,109.89,1.08,9.9,0.07,1.77,0.05,129.69,0.42,1.78,0.04,129.97,0.32,42.68,0.13,33.36,2.74,4307.96,2516.05,28.16,2.8,32.3,3.19,205.44,0.16,32.54,0.21,540,0.38,12.74,0.08,3.93,0,18.67,0.05,130.49,0.62,130.52,0.43,64.37,0.16,608.76,64.57,4500.11,1.17,66.92,0.17,11.97,0.13,86.31,0.58,12.01,0.04,-19.44,4.91,37.12,0.02,0,0,0,0,0,0,0,0,32.8,41.7,74.5,1.4
0.4,0,110,0.08,10.04,0.08,1.59,0.04,127.4,0.12,1.59,0.03,127.8,0.17,42.84,0.11,28.88,0.96,4309.35,2515.78,27.52,0.24,31.53,0.64,204.71,0.22,32.34,0.17,539.98,0.38,12.76,0.08,3.95,0,18.4,0.03,128.26,0.13,128.27,0.14,64.29,0.2,598.48,38.57,4500.04,0.87,66.37,0.19,11.97,0.07,86.41,0.39,11.99,0.03,-19.72,2.41,37.05,0.03,0,0,0,0,0,0,0,0,30.3,44.2,74.5,1.4
0.4,0,109.86,1.41,9.86,0.08,1.64,0.05,128.08,0.37,1.65,0.06,128.59,0.67,42.71,0.14,33.35,3.32,4217.79,2472.18,27.88,2.97,32.03,3.2,204.76,0.17,31.91,0.3,540.02,0.36,12.8,0.1,3.95,0,18.47,0.04,128.91,0.62,128.97,0.62,64.13,0.15,597.99,64.05,4500.39,4.01,66.25,0.33,12.03,0.05,86.65,0.56,12,0.04,-19.08,5.79,37.04,0.03,0,0,0,0,0,0,0,0,24.7,49.2,73.9,1.5
0.4,0,110,0.04,9.86,0.08,1.67,0.05,128.48,0.2,1.68,0.04,128.87,0.16,42.7,0.09,33.5,0.56,4294.23,2494.23,28.07,0.34,32.17,0.62,204.88,0.17,32.36,0.21,539.99,0.36,12.75,0.08,3.95,0,18.5,0.03,129.33,0.21,129.34,0.22,64.49,0.1,604.78,32.98,4500.03,0.69,66.39,0.12,11.99,0.14,86.81,0.4,12.01,0.02,-19.61,2.8,37.07,0.02,0,0,0,0,0,0,0,0,27.6,46.2,73.8,1.2
0.4,0,110,0.05,9.86,0.07,1.65,0.05,128.08,0.16,1.65,0.03,128.49,0.17,42.79,0.12,33.52,0.56,4298.11,2494.29,27.95,0.39,32.03,0.62,204.83,0.17,32.32,0.16,539.98,0.36,12.76,0.1,3.95,0,18.49,0.04,128.97,0.17,128.99,0.19,64.6,0.13,603.88,31.26,4500.01,0.36,66.58,0.14,11.98,0.14,85.74,0.58,12,0.04,-19.74,3.48,37.04,0.03,0,0,0,0,0,0,0,0,25,47.5,72.5,1.6
0.4,0,109.91,0.92,9.89,0.1,1.71,0.06,128.95,0.36,1.72,0.05,129.33,0.34,42.91,0.13,33.35,2.72,4341.41,2516.35,28.04,2.24,32.07,2.72,204.7,0.17,32.13,0.21,539.98,0.37,12.73,0.09,3.95,0,18.57,0.06,129.78,0.53,129.81,0.38,64.38,0.29,604.54,60.78,4500.13,1.38,66.6,0.18,12,0.07,86.59,0.38,12.01,0.04,-19.16,5.07,37.06,0.02,0,0,0,0,0,0,0,0,28.1,46.5,74.6,1.5
0.4,0,109.87,1.35,9.87,0.08,1.77,0.06,129.62,0.42,1.77,0.05,130.08,0.34,42.92,0.17,32.72,3.24,4256.45,2472.71,28.22,2.81,32.3,3.21,205.16,0.18,32.25,0.23,540,0.36,12.7,0.07,3.94,0,18.67,0.04,130.42,0.68,130.45,0.5,64.33,0.15,609.04,65.17,4500.14,1.62,66.66,0.18,12.01,0.06,86.69,0.34,12.02,0.03,-19.22,5.07,0,0,0,0,0,0,0,0,0,0,25.6,46.9,72.5,1.8
0.4,0,110,0.06,9.9,0.08,1.78,0.06,129.75,0.29,1.78,0.05,130.18,0.28,42.88,0.09,33.37,0.55,4353.02,2559.2,28.42,0.4,32.49,0.79,205.4,0.16,32.13,0.43,540,0.36,12.72,0.09,3.93,0,18.65,0.05,130.58,0.31,130.59,0.31,64.47,0.24,611.9,41.1,4497.98,22.08,67.12,0.14,12,0.06,86.17,0.35,12.01,0.05,-19.77,3.94,37.11,0.02,0,0,0,0,0,0,0,0,28.3,47.3,75.6,1.2
0.4,0,109.99,0.16,9.82,0.11,1.83,0.06,130.39,0.42,1.83,0.05,130.71,0.37,42.69,0.11,33.8,1.67,4306.93,2494.5,28.69,1.34,32.85,1.76,205.25,0.17,32,0.3,540.01,0.36,12.72,0.07,3.94,0,18.75,0.04,131.17,0.43,131.18,0.43,64.67,0.12,616.17,54.47,4500,1.62,67.03,0.34,12.04,0.1,86.52,0.5,12.03,0.04,-19.62,2.47,37.1,0.03,0,0,0,0,0,0,0,0,32.5,42.2,74.7,1.6
0.4,0,109.99,0.2,10,0.07,1.74,0.06,129.32,0.26,1.74,0.05,129.49,0.19,42.91,0.11,28.71,1.42,4244.15,2493.98,28.02,1.22,32.09,1.76,205.24,0.16,32.28,0.22,540.01,0.35,12.79,0.12,3.94,0,18.63,0.04,130.16,0.32,130.18,0.28,64.64,0.14,609.07,57.31,4500.26,5.11,67.07,0.15,12,0.08,86.82,0.34,12.02,0.03,-19.65,2.72,37.1,0.02,0,0,0,0,0,0,0,0,26.4,47,73.4,1.7
0.4,0,109.92,0.79,10.08,0.07,1.71,0.05,128.87,0.37,1.71,0.04,129.26,0.29,42.89,0.13,28.05,2.78,4322.89,2494.85,27.68,2.75,31.72,3.13,204.96,0.17,32.36,0.21,540,0.38,12.75,0.08,3.94,0,18.6,0.06,129.7,0.62,129.73,0.4,64.31,0.13,604.95,64.36,4499.96,0.37,66.98,0.12,11.97,0.15,85.78,0.6,12.01,0.03,-19.5,3.48,37.01,0.02,0,0,0,0,0,0,0,0,26.5,45.4,71.9,2
0.4,0,109.87,1.3,10.05,0.06,1.79,0.06,129.86,0.52,1.79,0.05,130.26,0.36,42.88,0.15,28.27,2.79,4336.98,2517.59,28.03,2.76,32.04,3.16,205.09,0.16,32.42,0.17,539.99,0.37,12.8,0.07,3.94,0,18.7,0.04,130.65,0.75,130.68,0.55,64.76,0.13,610.33,65.59,4500.06,0.67,67.01,0.11,11.99,0.13,86.12,0.37,12.02,0.03,-19.29,5.03,37.05,0.02,0,0,0,0,0,0,0,0,31.1,44.7,75.8,1.3
0.4,0,109.92,0.92,10.06,0.07,1.74,0.06,129.31,0.52,1.74,0.05,129.71,0.45,42.74,0.2,28.58,2.8,4339.65,2537.32,27.81,2.76,31.86,3.14,205.16,0.2,32.22,0.18,540,0.36,12.82,0.08,3.94,0,18.67,0.05,130.07,0.74,130.1,0.52,64.38,0.36,608.62,65.13,4498.25,18.84,67.19,0.15,12.01,0.07,86.58,0.47,11.99,0.06,-19.2,5.17,37.08,0.03,0,0,0,0,0,0,0,0,31.6,43.6,75.2,1.3
0.4,0,109.98,0.23,9.85,0.07,1.76,0.06,129.6,0.29,1.76,0.05,129.8,0.23,42.56,0.12,33.44,1.66,4286.09,2473.1,28.43,1.23,32.57,1.92,204.96,0.15,31.96,0.35,540,0.36,12.76,0.1,3.94,0,18.68,0.04,130.36,0.35,130.37,0.29,64.4,0.13,611.35,62.06,4498.82,11.93,66.72,0.32,12.03,0.12,86.84,0.51,12.01,0.03,-19.52,3.11,37.14,0.02,0,0,0,0,0,0,0,0,33.4,40,73.4,1.8
