0.47,0,0.61,0.38,0.31,1.61,0.22,0.89,0.18,0.34,0.04,0.71,7.3,2.71,8.67,0.1,1.69,0,0.27,0.17,1.87,48.26,24.49,2436.4,8.39,0,0,0.66,0.36,7.51,74.2,0.96,0,0,0,1.29,0.07,1.8,0.52,0,0,1.73,6.2,0,1.68,0.69,7.23,0.02,0.09,0,2.26,2321.5
2.13,0,0.54,0.36,0.33,2.41,0.57,1.15,0.24,0.49,0,0.36,7.74,2.78,8.59,0.16,2.4,0,0.54,0.24,0.5,47.45,24.47,2436.7,8.2,0,0,0.69,0.57,13.57,74.79,3.03,0,0.01,0,1.76,0.07,1.98,5.1,0,0,1.7,8.24,0,3.26,3.51,13.52,0.1,9,0,17.23,2321.5
0.5,0,0.66,1.19,0.81,24.33,10.65,2.66,2.44,0.73,0.02,0.41,7.07,2.76,8.74,0.39,22.73,0,0.85,2.44,2.06,47.81,66.98,2433.4,8.96,0,0,0.76,0.28,8.3,74.2,1.14,0,0,0,1.3,0.07,1.53,0.42,0,0,1.81,5.86,0,1.9,0.81,8.18,0.02,0.11,0,2.29,2321.3
0,0.44,0.54,0.43,0.6,0.46,0.54,2.11,0.1,0.62,0.04,0.4,7.95,2.71,8.6,0.27,0.49,0,0.7,0.1,0.51,47.86,24.65,2456.7,7.58,0,0,0.6,0.72,9.42,74.2,1.59,0,0,0,2.03,0.07,2.08,3.94,0,0,1.81,7.29,0,3.01,1.25,13.01,0.03,1,0,2.27,2321.4
0,0.7,0.56,0.44,0.28,2.62,0.21,1.02,0.23,0.45,0,0.6,7.52,2.79,8.74,0.1,2.62,0,0.35,0.23,1.46,47.65,72.04,2445.7,9.07,0,0,0.64,0.31,5.25,74.2,0.67,0,0,0,1.1,0.07,2.14,0.56,0,0,1.76,4.78,0,3.06,0.49,13.32,0.03,0.1,0,3.76,2340.6
0,0.43,0.59,0.54,0.45,1.36,0.22,1.31,0.1,0.56,0.07,0.45,7.88,2.72,8.6,0.22,1.34,0,0.67,0.09,0.49,47.87,24.84,2456.8,0.51,0,0,0.69,0.3,7.58,74.2,1,0,0,0,1.31,0.07,1.63,0.41,0,0,1.74,5.23,0,1.69,0.7,7.32,0.02,0.09,0,12.74,2321.4
0.24,0,0.56,0.48,0.58,2.09,0.48,1.87,0.24,0.36,0,0.43,7.82,2.72,8.67,0.25,2.93,0,0.85,0.24,1.61,48.2,69.59,2473.4,6.71,0,0,0.65,0.56,13.26,74.79,2.97,0,0,0,1.76,0.06,5.39,7.31,0,0,1.75,7.41,0,3.66,3.46,15.8,0.13,8.2,0,1.69,2301.8
1.69,0,0.67,0.53,1.4,4.39,1.61,5.2,0.18,0.37,0.12,0.61,7.32,2.91,8.66,0.27,4.34,0,0.53,0.18,0.58,47.84,24.73,2436,6.71,0,0,0.75,0.61,2.5,73.59,0.29,0,0,0,0.94,0.06,1.41,1.06,0,0,1.91,6.64,0,3.02,0.34,12.74,0.06,0.06,0,2.11,2321.4
0,1.16,0.61,0.4,0.48,2.43,0.21,1.16,0.14,0.77,0.08,0.32,7.12,2.77,8.72,0.25,2.43,0,0.48,0.14,2.01,48.01,62.32,2444.4,8.8,0,0,0.65,0.26,7.51,74.05,1.01,0,0,0,1.29,0.07,1.72,0.59,0,0,1.69,5.06,0,1.92,0.73,8.25,0.02,0.1,0,1.85,2316.8
0,0.46,0.72,0.46,1.22,3.58,1.3,4.56,0.22,0.51,0.11,0.75,7.4,2.85,8.73,0.15,3.51,0,0.49,0.24,2.54,48.07,74.27,2444.6,7.2,0,0,0.78,0.4,8.47,74.2,1.28,0,0,0,1.43,0.07,1.76,0.56,0,0,1.69,5.25,0,2.28,0.79,9.92,0.02,0.11,0,2.41,2321.5
0,0.38,0.52,0.54,0.52,2.88,0.24,1.26,0.13,0.92,0,0.44,6.71,2.82,8.72,0.44,2.83,0,1.05,0.13,1.46,47.64,72.98,2449.1,0.27,0,0,0.59,0.99,12.48,74.66,2.4,0,0,0,1.76,0.07,1.53,0.43,0,0,1.71,5.36,0,3.07,1.96,13.73,0.03,0.22,0,2.67,2317
